Godina,Izvođač,Naziv_pesme,Žanr,Akustičnost,Plesozovnost,Instrumentalnost,Glasnoća,Valentnost,Energičnost,Muzička_dekada
1973,john denver,rhymes and reasons,rock,0.590361034,0.330661757,0.0,0.60454324,0.444558945,0.328307351,1970s
1973,jim croce,dreamin' again,rock,0.625501632,0.431387415,2.97e-06,0.629925903,0.491962077,0.336315609,1970s
1973,jim croce,the hard way every time,rock,0.817268893,0.575435936,2.65e-06,0.679819501,0.577493817,0.383364125,1970s
1973,aerosmith,make it,rock,0.015159654,0.532113073,0.150809717,0.632669282,0.563066777,0.685675869,1970s
1973,sly & the family stone,in time,rock,0.261043435,0.855951478,0.041801619,0.592262134,0.90004122,0.536522062,1970s
1973,david bowie,lady grinning soul,rock,0.032729953,0.337160186,0.000168016,0.698356537,0.147774114,0.560546836,1970s
1973,the who,05:15,rock,0.024195807,0.40106141,0.082489879,0.743481271,0.519785655,0.853849289,1970s
1973,john denver,follow me,rock,0.778112227,0.313332611,0.0,0.580673282,0.37139324,0.229205156,1970s
1973,chicago,just you 'n' me,rock,0.263051469,0.602512726,0.000149798,0.711227341,0.702184666,0.651640772,1970s
1973,eagles,outlaw man,rock,0.176706001,0.247265244,1.06e-05,0.702638259,0.708367683,0.838833805,1970s
1973,black sabbath,a national acrobat,rock,0.08373402,0.349073974,0.004676113,0.583929441,0.566158285,0.62861703,1970s
1973,elvis presley,my way,rock,0.739959578,0.311166468,0.277327935,0.538779068,0.26422094,0.251227866,1970s
1973,elvis presley,always on my mind,rock,0.748995732,0.320914112,0.012246964,0.546496423,0.48577906,0.387368254,1970s
1973,jim croce,one less set of footsteps,rock,0.169677881,0.688075382,0.0,0.714175833,0.959810387,0.677667611,1970s
1973,diana ross,"stop, look, listen (to your heart)",rock,0.320280442,0.574352865,0.0,0.634002513,0.548639736,0.383364125,1970s
1974,queen,bring back that leroy brown,rock,0.360441125,0.652334019,0.0,0.772991821,0.870156636,0.667657288,1970s
1974,queen,nevermore,rock,0.851405473,0.342575544,0.001072874,0.503602287,0.21063479,0.285262963,1970s
1974,queen,father to son,rock,0.206826513,0.118379725,0.000102227,0.632566726,0.201360264,0.651640772,1970s
1974,rush,need some love,rock,0.006374504,0.495288639,2.71e-05,0.716893572,0.88561418,0.923921548,1970s
1974,david bowie,rock 'n' roll with me,rock,0.40662591,0.356655475,0.0,0.567623003,0.43219291,0.474458061,1970s
1974,aerosmith,woman of the world,rock,0.004717876,0.234268385,0.005495951,0.612209317,0.696001649,0.589576772,1970s
1974,queen,the march of the black queen,rock,0.08373402,0.293837323,1.01e-05,0.701330667,0.143652102,0.700691353,1970s
1974,the rolling stones,time waits for no one,rock,0.09136455,0.515866999,0.000206478,0.796887419,0.820692498,0.781774966,1970s
1974,chicago,wishing you were here,rock,0.807228722,0.397812195,0.025202429,0.638335513,0.303380049,0.485469416,1970s
1974,queen,in the lap of the gods,rock,0.586344966,0.137875014,0.000291498,0.750173064,0.206512778,0.564550965,1970s
1974,queen,seven seas of rhye,rock,0.235943008,0.30575111,0.004089069,0.608542933,0.43940643,0.719710966,1970s
1974,the amboy dukes,the great white buffalo,rock,0.004105426,0.458464204,0.5,0.641617311,0.899010717,0.807801805,1970s
1974,tom waits,san diego serenade,rock,0.791164449,0.346907831,8.8e-05,0.621003513,0.199299258,0.265242318,1970s
1974,genesis,back in n.y.c.,rock,0.186746171,0.364236976,7.12e-06,0.754198395,0.647568013,0.803797676,1970s
1974,ringo starr,only you (and you alone),rock,0.130521215,0.832123903,0.000452429,0.503884317,0.884583677,0.303281544,1970s
1974,billy joel,souvenir,rock,0.989959829,0.376150764,0.000103239,0.528138861,0.223000824,0.061932665,1970s
1974,genesis,cuckoo cocoon,rock,0.977911624,0.274342034,0.003572874,0.643206933,0.191055235,0.324303221,1970s
1974,billy joel,streetlife serenader,rock,0.823292995,0.383732265,0.107287449,0.627900418,0.068631492,0.376356899,1970s
1974,jimmy buffett,life is just a tire swing,rock,0.45481873,0.519116214,0.0,0.569161347,0.834089035,0.485469416,1970s
1974,genesis,in the cage,rock,0.0355412,0.323080256,0.002965587,0.724405815,0.216817807,0.726718192,1970s
1974,parliament,up for the down stroke,rock,0.53012001,0.640420232,0.001811741,0.761069661,0.593981863,0.941940129,1970s
1974,kiss,black diamond,rock,0.089256114,0.280840464,0.00888664,0.670409968,0.120981039,0.627615998,1970s
1974,supertramp,bloody well right,rock,0.461846849,0.529946929,0.022165992,0.558213471,0.607378401,0.445428125,1970s
1974,grateful dead,ship of fools,rock,0.424698218,0.59168201,0.000149798,0.555059867,0.488870569,0.313291867,1970s
1974,barbra streisand,the way we were,rock,0.888554105,0.219105383,0.001427126,0.613824578,0.151896125,0.320299092,1970s
1974,elton john,the bitch is back,rock,0.037348431,0.567854435,0.001103239,0.741096839,0.947444353,0.860856515,1970s
1974,billy joel,the entertainer,rock,0.105420789,0.594931225,0.0,0.74050714,0.769167354,0.912910193,1970s
1974,elton john,don't let the sun go down on me,rock,0.121485062,0.392396837,1.91e-06,0.695613158,0.340478153,0.446429158,1970s
1974,queen,flick of the wrist,rock,0.059135602,0.289505036,1.41e-05,0.759095454,0.561005771,0.829824515,1970s
1974,neil young,motion pictures (for carrie),rock,0.465862918,0.486624066,0.23582996,0.518267826,0.159109646,0.166140124,1970s
1974,chicago,(i've been) searchin' so long,rock,0.118473011,0.143290371,6.51e-05,0.755736738,0.144682605,0.591578836,1970s
1974,funkadelic,i'll stay,rock,0.29015993,0.619841872,0.29757085,0.690305874,0.610469909,0.565551997,1970s
1974,john denver,this old guitar,rock,0.946787095,0.451965775,0.000479757,0.523369997,0.511541632,0.103075091,1970s
1974,chicago,call on me,rock,0.156625659,0.578685151,0.000548583,0.700407661,0.888705688,0.79679045,1970s
1974,chicago,happy man,rock,0.593373086,0.677244666,0.001305668,0.606389252,0.716611707,0.419401287,1970s
1974,john denver,sweet surrender,rock,0.846385388,0.141124228,0.008765182,0.641360921,0.607378401,0.444427093,1970s
1975,fleetwood mac,blue letter,rock,0.000970885,0.492039424,0.0,0.550419199,0.794929926,0.571558191,1970s
1975,chicago,old days,rock,0.020681748,0.485540994,0.00215587,0.744788862,0.670239077,0.792786321,1970s
1975,queen,sweet lady,rock,0.004406631,0.272175891,0.000600202,0.655590596,0.683635614,0.820815225,1970s
1975,neil young,tired eyes,rock,0.66064223,0.317664898,0.000932186,0.570494577,0.120981039,0.270247479,1970s
1975,david bowie,somebody up there likes me,rock,0.235943008,0.238600672,7.25e-06,0.737404815,0.450741962,0.835830709,1970s
1975,carpenters,love me for what i am,rock,0.869477781,0.325246399,0.0,0.524087891,0.248763397,0.181155608,1970s
1975,elton john,tower of babel,rock,0.178714035,0.508285498,1.46e-05,0.652616465,0.295136026,0.487471481,1970s
1975,rush,by-tor and the snow dog,rock,0.001695785,0.276508177,0.286437247,0.652334436,0.319868096,0.698689288,1970s
1975,eagles,i wish you peace,rock,0.626505649,0.427055128,0.000285425,0.595313181,0.230214345,0.243219608,1970s
1975,styx,suite madame blue,rock,0.065661713,0.137875014,0.000342105,0.556623849,0.231244847,0.434416771,1970s
1975,queen,'39,rock,0.351404971,0.44871656,0.0,0.672563649,0.223000824,0.594581933,1970s
1975,the who,slip kid,rock,0.344376852,0.600346583,3.91e-06,0.705920057,0.917559769,0.639628385,1970s
1975,journey,of a lifetime,rock,0.001274098,0.263511318,0.319838057,0.683178217,0.537304204,0.523508642,1970s
1975,queen,love of my life,rock,0.930722822,0.320914112,5.9e-06,0.623080276,0.252885408,0.190164898,1970s
1975,led zeppelin,trampled under foot,rock,0.239959076,0.540777645,0.417004049,0.721457324,0.844394064,0.842837934,1970s
1975,carpenters,only yesterday,rock,0.027207859,0.321997184,0.0,0.544983719,0.574402308,0.4384209,1970s
1975,led zeppelin,custard pie,rock,0.499999498,0.423805914,0.004939271,0.704997052,0.777411377,0.738730579,1970s
1975,fleetwood mac,monday morning,rock,0.002860445,0.592765082,1.69e-05,0.705484194,0.883553174,0.814809031,1970s
1975,queen,you're my best friend,rock,0.188754206,0.534279216,0.006234818,0.653744584,0.411582852,0.781774966,1970s
1975,elton john,(gotta get a) meal ticket,rock,0.005611451,0.658832449,0.001983806,0.690587903,0.768136851,0.84083587,1970s
1975,black sabbath,am i going insane,rock,0.009597399,0.293837323,0.0,0.585134477,0.373454246,0.624612901,1970s
1975,alice cooper,cold ethyl,rock,0.093874592,0.449799632,0.000189271,0.777529934,0.688788129,0.95595458,1970s
1975,fleetwood mac,i'm so afraid,rock,0.000166667,0.434636629,0.75,0.673922519,0.390972795,0.617605675,1970s
1975,neil young,don't cry no tears,rock,0.014256038,0.533196144,0.0,0.662205471,0.882522671,0.635624256,1970s
1975,elton john,better off dead,rock,0.312248305,0.620924943,2.19e-06,0.555059867,0.750618302,0.440422964,1970s
1975,fleetwood mac,landslide,rock,0.850401456,0.399978339,0.000596154,0.531343743,0.456924979,0.29727535,1970s
1975,david bowie,across the universe,rock,0.156625659,0.402144482,1.46e-06,0.720790708,0.536273702,0.727719224,1970s
1975,carpenters,please mr. postman,rock,0.139557369,0.652334019,1.81e-06,0.616952542,0.969084913,0.547533416,1970s
1975,john denver,calypso,rock,0.823292995,0.170367161,4.44e-05,0.678281158,0.48577906,0.430412642,1970s
1975,rod stewart,i don't want to talk about it,rock,0.875501883,0.444384274,0.208502024,0.581416814,0.448680956,0.373353802,1970s
1975,the who,squeeze box,rock,0.5060236,0.61226037,0.000104251,0.77465836,0.767106348,0.882879225,1970s
1975,bruce springsteen,backstreets,rock,0.201806428,0.176865591,0.74291498,0.802143425,0.59295136,0.889886451,1970s
1975,aerosmith,toys in the attic,rock,0.001003013,0.170367161,2.46e-06,0.65789811,0.435284419,0.928926709,1970s
1975,bee gees,jive talkin',rock,0.174697967,0.81587783,0.11437247,0.583544856,0.701154163,0.571558191,1970s
1975,eagles,lyin' eyes,rock,0.203814462,0.657749377,0.02742915,0.6641284,0.869126134,0.673663482,1970s
1975,fleetwood mac,rhiannon,rock,0.111444891,0.716235243,0.095748988,0.536163885,0.794929926,0.490474577,1970s
1975,aerosmith,walk this way,rock,0.011444791,0.640420232,1.04e-05,0.642104454,0.896949711,0.730722321,1970s
1975,john lennon,stand by me,rock,0.291163947,0.617675728,0.021761134,0.654283004,0.627988458,0.556542707,1970s
1975,natalie cole,this will be (an everlasting love),rock,0.228914888,0.675078523,0.002368421,0.628438838,0.899010717,0.623611869,1970s
1975,james taylor,how sweet it is (to be loved by you),rock,0.253011298,0.760641178,0.0,0.571648335,0.789777411,0.567554062,1970s
1975,john denver,fly away,rock,0.874497866,0.314415683,0.020850202,0.520934287,0.434253916,0.220195866,1970s
1975,rush,bastille day,rock,0.345380869,0.38048305,0.001740891,0.692126247,0.748557296,0.737729547,1970s
1975,black sabbath,megalomania,rock,0.007750008,0.234268385,0.001558704,0.638540625,0.280708986,0.643632514,1970s
1975,david bowie,right,rock,0.123493096,0.524531572,2.69e-05,0.656513602,0.708367683,0.731723353,1970s
1975,parliament,mothership connection (star child),rock,0.533132061,0.650167876,1.09e-05,0.651719099,0.829967024,0.585572643,1970s
1975,bee gees,nights on broadway,rock,0.215862667,0.535362287,0.002287449,0.683716637,0.636232481,0.635624256,1970s
1975,aerosmith,big ten inch record,rock,0.459838815,0.405393697,0.0,0.659154424,0.821723001,0.680670708,1970s
1975,rush,anthem,rock,0.008171695,0.293837323,0.331983806,0.705920057,0.587798846,0.919917419,1970s
1976,david bowie,stay,rock,0.021083355,0.495288639,0.000751012,0.658795477,0.618713932,0.90289987,1970s
1976,the rolling stones,memory motel,rock,0.80120462,0.344741687,9.5e-06,0.761531164,0.3569662,0.612600514,1970s
1976,bee gees,you stepped into my life,rock,0.057930781,0.758475035,0.005698381,0.590851986,0.964962902,0.434416771,1970s
1976,klaatu,calling occupants of interplanetary craft,rock,0.068171755,0.336077115,0.003269231,0.61023511,0.212695796,0.497481803,1970s
1976,can,i want more,rock,0.023894602,0.808296328,0.149797571,0.634643489,0.935078318,0.587574707,1970s
1976,billy joel,i've loved these days,rock,0.825301029,0.495288639,2.73e-06,0.590672512,0.183841715,0.277254705,1970s
1976,rush,tears,rock,0.824297012,0.238600672,0.043724696,0.55903392,0.030915087,0.239215479,1970s
1976,carpenters,there's a kind of hush,rock,0.456826764,0.725982887,0.0001083,0.558751891,0.905193735,0.411393028,1970s
1976,judas priest,the ripper,rock,0.015862466,0.367486191,0.000115385,0.579545163,0.559975268,0.570557159,1970s
1976,queen,you take my breath away,rock,0.9588353,0.273258962,0.000103239,0.528959311,0.051319044,0.220195866,1970s
1976,david bowie,station to station,rock,0.117468993,0.442218131,0.000896761,0.605748276,0.636232481,0.728720256,1970s
1976,bob seger,lookin' back,rock,0.046183781,0.614426514,0.0,0.806014922,0.383759275,0.937936,1970s
1976,rush,the twilight zone,rock,0.118473011,0.538611502,3.45e-06,0.711329898,0.771228359,0.618606707,1970s
1976,burton cummings,stand tall,rock,0.024396611,0.434636629,7.32e-05,0.654539394,0.351813685,0.396377545,1970s
1976,kiss,king of the night time world,rock,0.032428747,0.365320048,0.009605263,0.800605082,0.174567189,0.960959742,1970s
1976,ac/dc,love at first feel,rock,0.014557244,0.524531572,0.282388664,0.749044945,0.561005771,0.786780128,1970s
1976,the alan parsons project,the raven,rock,0.665662315,0.279757392,0.152834008,0.637976566,0.327081616,0.399380641,1970s
1976,southside johnny and the asbury jukes,havin' a party,rock,0.428714286,0.356655475,9.79e-05,0.621772684,0.759892828,0.746738837,1970s
1976,genesis,afterglow,rock,0.001515062,0.252680602,0.005921053,0.638361152,0.064818631,0.421403351,1970s
1976,queen,white man,rock,0.093974994,0.279757392,0.0,0.71561162,0.194146744,0.695686192,1970s
1976,styx,mademoiselle,rock,0.176706001,0.390230694,0.003502024,0.587057406,0.672300082,0.557543739,1970s
1976,queen,somebody to love,rock,0.174697967,0.307917253,1.95e-05,0.743353075,0.272464963,0.879876128,1970s
1976,aerosmith,sick as a dog,rock,0.002539159,0.343658616,0.011032389,0.668025536,0.749587799,0.806800773,1970s
1976,tom waits,tom traubert's blues (four sheets to the wind in copenhagen),rock,0.802208637,0.260262103,6.6e-06,0.585775453,0.313685078,0.275252641,1970s
1976,the doobie brothers,losin' end,rock,0.064256089,0.710819885,6.26e-05,0.599646181,0.973206925,0.455438448,1970s
1976,aerosmith,combination,rock,0.003462855,0.456298061,0.000201417,0.667051252,0.80729596,0.909907096,1970s
1976,ramones,i don't wanna walk around with you,rock,0.004978921,0.266760533,0.000406883,0.842806964,0.566158285,0.993993806,1970s
1976,judas priest,tyrant,rock,0.00255924,0.325246399,0.024898785,0.661461939,0.584707337,0.661651095,1970s
1976,bee gees,children of the world,rock,0.714859151,0.667497022,3.17e-06,0.580134861,0.711459192,0.465448771,1970s
1976,diana ross,theme from mahogany (do you know where you're going to),rock,0.593373086,0.31224954,0.000480769,0.63841243,0.265251443,0.421403351,1970s
1976,rod stewart,the first cut is the deepest,rock,0.317268391,0.524531572,0.001153846,0.682511602,0.762984336,0.627615998,1970s
1976,billy joel,"summer, highland falls",rock,0.317268391,0.507202426,0.001811741,0.63054124,0.456924979,0.526511739,1970s
1976,kiss,calling dr. love,rock,0.683734622,0.508285498,5.56e-06,0.706022614,0.514633141,0.876873031,1970s
1976,billy joel,prelude / angry young man,rock,0.317268391,0.430304343,7.64e-05,0.653821501,0.701154163,0.69068103,1970s
1976,ac/dc,it's a long way to the top (if you wanna rock 'n' roll),rock,0.133533267,0.427055128,0.055161943,0.823167449,0.523907667,0.863859612,1970s
1976,boston,foreplay / long time,rock,0.009788162,0.405393697,0.00757085,0.686844602,0.192085738,0.657646966,1970s
1976,daryl hall & john oates,rich girl,rock,0.462850866,0.553774504,0.0,0.743865856,0.817600989,0.683673804,1970s
1976,boston,more than a feeling,rock,0.000896587,0.341492473,0.002196356,0.708099377,0.272464963,0.682672772,1970s
1976,ac/dc,big balls,rock,0.439758474,0.604678869,0.0,0.752019075,0.404369332,0.635624256,1970s
1976,boston,rock & roll band,rock,0.003442775,0.460630348,2.96e-05,0.756454632,0.650659522,0.838833805,1970s
1976,kiss,beth,rock,0.875501883,0.37398462,0.001487854,0.566853832,0.266281946,0.217192769,1970s
1976,jimmy buffett,the captain and the kid,rock,0.527107959,0.492039424,0.022874494,0.439120068,0.442497939,0.19116593,1970s
1976,diana ross,love hangover,rock,0.336344715,0.484457923,0.003350202,0.671563726,0.829967024,0.750742966,1970s
1976,john sebastian,"welcome back (theme from welcome back, kotter)",rock,0.41365403,0.740062818,8.99e-05,0.580852755,0.90725474,0.373353802,1970s
1976,the stills-young band,long may you run,rock,0.119477028,0.561356006,5.84e-05,0.62297772,0.651690025,0.440422964,1970s
1976,bob seger,ship of fools,rock,0.336344715,0.602512726,0.0,0.714380945,0.621805441,0.689679998,1970s
1976,ac/dc,the jack,rock,0.009436756,0.632838731,0.000351215,0.752736969,0.353874691,0.473457029,1970s
1976,kiss,shout it out loud,rock,0.139557369,0.546193003,5.2e-05,0.787426608,0.608408904,0.956955613,1970s
1976,billy joel,say goodbye to hollywood,rock,0.004858439,0.676161594,3.08e-06,0.736610004,0.765045342,0.764757418,1970s
1976,lou reed,charley's girl,rock,0.126505147,0.743312033,0.127530364,0.745429839,0.849546579,0.83182658,1970s
1976,ac/dc,live wire,rock,0.012248004,0.567854435,0.011032389,0.777273543,0.056471558,0.84083587,1970s
1977,billy joel,get it right the first time,rock,0.089657721,0.596014297,0.0,0.77004333,0.869126134,0.926924645,1970s
1977,queen,spread your wings,rock,0.466866935,0.342575544,0.000144737,0.6034664,0.465169002,0.453436384,1970s
1977,foreigner,headkknocker,rock,0.196786342,0.594931225,0.0,0.772094454,0.780502885,0.804798708,1970s
1977,queen,"all dead, all dead",rock,0.708835049,0.441135059,4.14e-05,0.503217701,0.198268755,0.069039994,1970s
1977,queen,it's late,rock,0.271083606,0.248348316,6.97e-06,0.695895188,0.557914262,0.572559223,1970s
1977,scorpions,we'll burn the sky,rock,0.040360482,0.235351457,0.000415992,0.77301746,0.212695796,0.763756386,1970s
1977,fleetwood mac,go your own way,rock,0.030320312,0.486624066,0.170040486,0.70884291,0.545548228,0.883880257,1970s
1977,bee gees,more than a woman,rock,0.303212152,0.619841872,0.002692308,0.52844653,0.68569662,0.426408512,1970s
1977,foreigner,fool for you anyway,rock,0.310240271,0.62525723,0.001305668,0.686434377,0.561005771,0.420402319,1970s
1977,supertramp,from now on,rock,0.219878735,0.510451641,8.45e-05,0.743609466,0.175597692,0.673663482,1970s
1977,aerosmith,draw the line,rock,0.062950866,0.294920394,0.622469636,0.700099992,0.620774938,0.957956645,1970s
1977,scorpions,the sails of charon,rock,0.006515067,0.32632947,0.048481781,0.757685306,0.32502061,0.802796644,1970s
1977,bee gees,night fever,rock,0.024195807,0.715152172,0.000794534,0.53088224,0.920651278,0.541527223,1970s
1977,the clash,career opportunities,rock,0.015561261,0.345824759,0.0,0.707663513,0.967023908,0.854850322,1970s
1977,rush,cinderella man,rock,0.076304293,0.482291779,1.77e-06,0.706689229,0.513602638,0.880877161,1970s
1977,supertramp,even in the quietest moments,rock,0.339356766,0.399978339,0.000130567,0.724328898,0.466199505,0.598586062,1970s
1977,judas priest,diamonds and rust,rock,0.069376576,0.441135059,0.0,0.784170448,0.36417972,0.875871999,1970s
1977,kiss,i stole your love,rock,0.045280166,0.291671179,0.001589069,0.752224188,0.541426216,0.972972129,1970s
1977,bee gees,how deep is your love,rock,0.357429074,0.597097368,0.0,0.506755891,0.668178071,0.230206189,1970s
1977,foreigner,starrider,rock,0.033934773,0.355572403,1.93e-05,0.688844448,0.150865622,0.621609804,1970s
1977,iggy pop,sister midnight,rock,0.076806302,0.493122495,0.03582996,0.725431377,0.740313273,0.67266245,1970s
1977,iggy pop,fall in love with me,rock,0.22489882,0.554857576,0.449392713,0.75378817,0.80008244,0.823818321,1970s
1977,fleetwood mac,don't stop,rock,0.157629676,0.406476768,0.0,0.714175833,0.653751031,0.842837934,1970s
1977,the clash,remote control,rock,0.023995004,0.524531572,0.000131579,0.727815809,0.716611707,0.764757418,1970s
1977,talking heads,love -> building on fire,rock,0.074195858,0.709736814,3.26e-06,0.72317514,0.72485573,0.635624256,1970s
1977,scorpions,your light,rock,0.120481045,0.430304343,0.001933198,0.764966797,0.649629019,0.714705805,1970s
1977,ramones,suzy is a headbanger,rock,0.000804218,0.409725983,0.869433198,0.795272159,0.819661995,0.853849289,1970s
1977,iggy pop,some weird sin,rock,0.349396937,0.432470486,0.54757085,0.803938159,0.638293487,0.887884386,1970s
1977,iggy pop,tonight,rock,0.0178705,0.23101917,0.000314777,0.800425608,0.601195383,0.762755353,1970s
1977,billy joel,everybody has a dream,rock,0.414658047,0.388064551,0.003076923,0.638591903,0.062551525,0.361341415,1970s
1977,jimmy buffett,lovely cruise,rock,0.696786844,0.675078523,0.132591093,0.538830346,0.574402308,0.229205156,1970s
1977,judas priest,dissident aggressor,rock,0.007488963,0.199610094,0.201417004,0.784349922,0.148804617,0.979979355,1970s
1977,ramones,"here today, gone tomorrow",rock,0.074095456,0.568937507,6.04e-06,0.778863164,0.286892003,0.757750192,1970s
1977,the alan parsons project,some other time,rock,0.196786342,0.398895267,3.29e-05,0.702458785,0.337386645,0.608596385,1970s
1977,david bowie,what in the world,rock,0.027107457,0.541860717,0.004544534,0.761044022,0.484748557,0.970970064,1970s
1977,the clash,hate & war,rock,0.023794201,0.443301202,0.0,0.73158475,0.676422094,0.770763611,1970s
1977,fleetwood mac,planets of the universe,rock,0.465862918,0.457381133,2.07e-05,0.513883547,0.274525969,0.233209285,1970s
1977,fleetwood mac,you make loving fun,rock,0.386545569,0.607928084,0.25708502,0.628361921,0.647568013,0.445428125,1970s
1977,david bowie,sons of the silent age,rock,0.094878609,0.355572403,0.001153846,0.747455324,0.138499588,0.647636643,1970s
1977,kiss,plaster caster,rock,0.135541301,0.466045706,0.0,0.736815117,0.48577906,0.930928774,1970s
1977,david bowie,be my wife,rock,0.001705825,0.471461064,0.269230769,0.743840217,0.894888706,0.843838967,1970s
1977,talking heads,"uh-oh, love comes to town",rock,0.333332664,0.699989169,0.000433198,0.558469861,0.737221764,0.393374448,1970s
1977,kiss,love gun,rock,0.010741979,0.363153904,0.237854251,0.750506371,0.70012366,0.847843096,1970s
1977,frank stallone,far from over,rock,0.057729978,0.539694574,0.001467611,0.479091352,0.566158285,0.430412642,1970s
1977,ramones,surfin' bird,rock,0.099497088,0.442218131,0.000751012,0.761967028,0.855729596,0.968968,1970s
1977,grateful dead,samson and delilah,rock,0.089958926,0.705404527,0.000146761,0.55172679,0.799051937,0.534519997,1970s
1977,rush,madrigal,rock,0.462850866,0.460630348,7.26e-05,0.561546548,0.377576257,0.243219608,1970s
1977,queen,fight from the inside,rock,0.134537284,0.561356006,0.000375506,0.768633182,0.386850783,0.872868902,1970s
1977,queen,sheer heart attack,rock,0.005089363,0.119462796,0.021659919,0.706022614,0.428070899,0.874870967,1970s
1977,david bowie,sound and vision,rock,0.032027141,0.655583234,0.049190283,0.687408661,0.803173949,0.803797676,1970s
1977,sex pistols,god save the queen,rock,0.001033134,0.229936099,0.002216599,0.775273697,0.473413026,0.908906064,1970s
1977,talking heads,sugar on my tongue,rock,0.118473011,0.592765082,0.000132591,0.670615081,0.929925804,0.802796644,1970s
1977,queen,we are the champions,rock,0.230922923,0.431387415,0.0,0.724149424,0.183841715,0.482466319,1970s
1977,meat loaf,you took the words right out of my mouth (hot summer night),rock,0.255019332,0.430304343,0.0,0.689280312,0.676422094,0.68167174,1970s
1977,dan hill,sometimes when we touch,rock,0.687750691,0.57110365,3.24e-06,0.63136169,0.26422094,0.348327996,1970s
1977,jimmy buffett,margaritaville,rock,0.738955561,0.803964042,0.001062753,0.564136092,0.876339654,0.542528255,1970s
1977,foreigner,cold as ice,rock,0.099095481,0.492039424,1.5e-06,0.611414507,0.461046991,0.486470448,1970s
1977,rush,closer to the heart,rock,0.155621642,0.338243258,0.0,0.678101684,0.553792251,0.804798708,1970s
1977,billy joel,the stranger,rock,0.165661813,0.652334019,7.73e-06,0.735071661,0.204451772,0.878875096,1970s
1977,meat loaf,for crying out loud,rock,0.747991715,0.277591249,1.88e-05,0.666641028,0.212695796,0.354334189,1970s
1977,jimmy buffett,wonder why we ever go home,rock,0.505019583,0.268926676,0.000596154,0.473707151,0.170445177,0.132105027,1970s
1977,iggy pop,nightclubbing,rock,0.154617625,0.342575544,0.519230769,0.661743968,0.563066777,0.616604643,1970s
1977,aerosmith,kings and queens,rock,0.034838388,0.309000325,0.001093117,0.641284004,0.298227535,0.55353961,1970s
1977,james taylor,if i keep my heart out of sight,rock,0.854417525,0.584100509,0.001427126,0.550137169,0.238458368,0.197172124,1970s
1977,chicago,"baby, what a big surprise",rock,0.053211901,0.388064551,2.35e-06,0.802656206,0.383759275,0.451434319,1970s
1977,fleetwood mac,intro,rock,0.315260357,0.484457923,0.840080972,0.635874164,0.608408904,0.814809031,1970s
1977,styx,miss america,rock,0.046384585,0.297086537,0.000440283,0.530036151,0.487840066,0.63762632,1970s
1977,the clash,i'm so bored with the u.s.a.,rock,0.00045482,0.268926676,0.015789474,0.73619978,0.59295136,0.86285858,1970s
1977,styx,the grand illusion,rock,0.182730103,0.284089678,0.000145749,0.599082122,0.608408904,0.579566449,1970s
1977,foreigner,"long, long way from home",rock,0.301204118,0.604678869,0.0,0.729277235,0.513602638,0.880877161,1970s
1977,neil young,like a hurricane,rock,0.012850415,0.392396837,0.002176113,0.798015537,0.564097279,0.864860644,1970s
1977,sex pistols,holidays in the sun,rock,0.143573437,0.159536445,7.03e-05,0.791375022,0.201360264,0.979979355,1970s
1978,styx,queen of spades,rock,0.037649636,0.21693924,0.005516194,0.575648027,0.129225062,0.450433287,1970s
1978,the clash,julie's been working for the drug squad,rock,0.072489029,0.464962634,0.00012753,0.766633336,0.83202803,0.845841031,1970s
1978,the rolling stones,lies,rock,0.466866935,0.362070833,0.948380567,0.877547881,0.562036274,0.997997935,1970s
1978,queen,jealousy,rock,0.419678132,0.57110365,0.0,0.553700997,0.212695796,0.232208253,1970s
1978,ac/dc,kicked in the teeth,rock,0.000788153,0.221271526,0.081578947,0.793451786,0.298227535,0.816811096,1970s
1978,prince,so blue,rock,0.528111976,0.730315174,4.23e-06,0.408583955,0.289983512,0.127099865,1970s
1978,ac/dc,up to my neck in you,rock,0.00021988,0.390230694,0.889676113,0.813398969,0.500206101,0.939938064,1970s
1978,talking heads,the girl wants to be with the girls,rock,0.017569295,0.633921802,0.162955466,0.704535549,0.929925804,0.682672772,1970s
1978,rainbow,kill the king,rock,0.001515062,0.390230694,0.00555668,0.713765608,0.675391591,0.932930838,1970s
1978,queen,dead on time,rock,0.008081333,0.26459439,0.000140688,0.800579443,0.49299258,0.94694529,1970s
1978,the police,truth hits everybody,rock,0.043071328,0.405393697,0.000741903,0.742891572,0.618713932,0.939938064,1970s
1978,foreigner,i have waited so long,rock,0.243975145,0.570020578,1.87e-05,0.68958798,0.409521847,0.405386835,1970s
1978,ian gomm,hold on,rock,0.081123575,0.548359147,0.00022166,0.534881932,0.795960429,0.524509674,1970s
1978,talking heads,warning sign,rock,0.095983028,0.655583234,0.000247976,0.723534087,0.772258862,0.748740902,1970s
1978,rainbow,gates of babylon,rock,0.096183832,0.386981479,0.210526316,0.655975181,0.42497939,0.722714063,1970s
1978,angela bofill,this time i'll be sweeter,rock,0.807228722,0.284089678,0.0,0.664923211,0.177658697,0.373353802,1970s
1978,queen,in only seven days,rock,0.460842832,0.489873281,1.68e-06,0.736610004,0.421887881,0.474458061,1970s
1978,rush,circumstances,rock,0.020380543,0.402144482,1.17e-05,0.708791631,0.608408904,0.806800773,1970s
